11/26/17,8:58:23PM,24.126C,24.88%,712lux,150
11/26/17,8:59:23PM,24.126C,24.88%,208lux,151
11/26/17,9:00:24PM,24.126C,24.88%,379lux,152
11/26/17,9:01:25PM,24.126C,24.88%,464lux,153
11/26/17,9:02:25PM,24.126C,24.88%,714lux,154
11/26/17,9:03:26PM,24.126C,24.88%,713lux,155
11/26/17,9:04:27PM,24.126C,24.39%,700lux,156
11/27/17,12:54:19PM,24.126C,20.47%,694lux,157
11/27/17,12:57:38PM,24.126C,19.98%,694lux,158
11/27/17,12:58:37PM,24.126C,19.98%,695lux,159
11/27/17,12:58:44PM,24.126C,19.98%,696lux,160
11/27/17,12:58:50PM,24.126C,19.98%,696lux,161
11/27/17,12:58:57PM,24.126C,19.98%,696lux,162
11/27/17,12:59:04PM,24.126C,19.98%,696lux,163
11/27/17,12:59:10PM,24.126C,19.98%,696lux,164
11/27/17,12:59:17PM,24.126C,19.98%,696lux,165
11/27/17,12:59:24PM,24.126C,19.98%,696lux,166
11/27/17,12:59:30PM,24.126C,19.98%,696lux,167
11/27/17,12:59:37PM,24.126C,19.98%,696lux,168
11/27/17,1:03:49PM,24.126C,19.98%,695lux,169
11/27/17,1:03:56PM,24.126C,19.98%,696lux,170
11/27/17,1:04:03PM,24.126C,19.98%,696lux,171
11/27/17,1:04:16PM,24.126C,19.98%,696lux,172
11/27/17,1:04:23PM,24.126C,19.98%,581lux,173
11/27/17,1:04:29PM,24.126C,19.98%,606lux,174
11/27/17,1:04:36PM,24.126C,19.98%,341lux,175
11/27/17,1:04:43PM,24.126C,19.98%,668lux,176
11/27/17,1:04:49PM,24.126C,19.98%,693lux,177
11/27/17,1:04:56PM,24.126C,19.98%,691lux,178
11/27/17,1:05:03PM,24.126C,19.98%,691lux,179
11/27/17,1:05:09PM,24.126C,19.98%,698lux,180
11/27/17,1:05:16PM,24.126C,19.98%,698lux,181
11/27/17,1:05:23PM,24.126C,20.47%,698lux,182
11/27/17,1:05:29PM,24.126C,20.47%,698lux,183
11/27/17,1:05:36PM,24.126C,20.47%,698lux,184
11/27/17,1:05:43PM,24.126C,20.47%,698lux,185
11/27/17,1:05:49PM,24.126C,19.98%,698lux,186
11/27/17,1:05:56PM,24.126C,19.98%,698lux,187
11/27/17,1:06:03PM,24.126C,19.98%,698lux,188
11/27/17,1:06:09PM,24.126C,19.98%,698lux,189
11/27/17,1:06:16PM,24.126C,19.98%,698lux,190
11/27/17,1:06:23PM,24.126C,19.98%,698lux,191
11/27/17,1:06:29PM,24.126C,19.98%,698lux,192
11/27/17,1:06:36PM,24.126C,19.98%,698lux,193
11/27/17,1:06:43PM,24.126C,19.98%,698lux,194
11/27/17,1:06:49PM,24.126C,19.98%,698lux,195
11/27/17,1:06:56PM,24.126C,19.98%,698lux,196
11/27/17,1:07:02PM,24.126C,19.98%,698lux,197
11/27/17,1:07:09PM,24.126C,19.98%,698lux,198
11/27/17,1:07:16PM,24.126C,19.98%,698lux,199
11/27/17,1:07:22PM,24.126C,19.98%,698lux,200
11/27/17,1:07:29PM,24.126C,19.98%,697lux,201
11/27/17,1:07:36PM,24.126C,19.98%,697lux,202
11/27/17,1:07:42PM,24.126C,19.98%,698lux,203
11/27/17,1:07:49PM,24.126C,19.98%,698lux,204
11/27/17,1:07:56PM,24.126C,19.98%,697lux,205
11/27/17,1:08:02PM,24.126C,19.98%,697lux,206
11/27/17,1:08:09PM,24.126C,19.98%,697lux,207
11/27/17,1:08:16PM,24.126C,19.98%,697lux,208
11/27/17,1:08:22PM,24.126C,19.98%,697lux,209
11/27/17,1:08:29PM,24.126C,19.98%,697lux,210
11/27/17,1:08:36PM,24.126C,19.98%,697lux,211
11/27/17,1:08:42PM,24.126C,19.98%,697lux,212
11/27/17,1:08:49PM,24.126C,19.98%,697lux,213
11/27/17,1:08:56PM,24.126C,19.98%,697lux,214
11/27/17,1:09:02PM,24.126C,19.98%,697lux,215
11/27/17,1:09:09PM,24.126C,19.98%,696lux,216
11/27/17,1:09:16PM,24.126C,19.98%,696lux,217
11/27/17,1:09:22PM,24.126C,19.98%,673lux,218
11/27/17,1:09:29PM,24.126C,19.98%,696lux,219
11/27/17,1:09:36PM,24.126C,19.98%,696lux,220
11/27/17,1:09:42PM,24.126C,19.98%,696lux,221
11/27/17,1:09:49PM,24.126C,19.98%,696lux,222
11/27/17,1:09:56PM,24.126C,19.98%,696lux,223
11/27/17,1:10:02PM,24.126C,19.98%,695lux,224
11/27/17,1:10:09PM,24.126C,19.98%,696lux,225
11/27/17,1:10:16PM,24.126C,19.98%,696lux,226
11/27/17,1:10:22PM,24.126C,19.98%,696lux,227
11/27/17,1:10:29PM,24.126C,19.98%,696lux,228
11/27/17,1:10:36PM,24.126C,19.98%,696lux,229
11/27/17,1:10:42PM,24.126C,19.98%,696lux,230
11/27/17,1:10:49PM,24.126C,19.98%,695lux,231
11/27/17,1:10:56PM,24.126C,19.98%,696lux,232
11/27/17,1:11:02PM,24.126C,19.98%,696lux,233
11/27/17,1:11:09PM,24.126C,19.98%,696lux,234
11/27/17,1:11:16PM,24.126C,19.98%,696lux,235
11/27/17,1:11:22PM,24.126C,19.98%,696lux,236
11/27/17,1:11:29PM,24.126C,19.98%,696lux,237
11/27/17,1:11:35PM,24.126C,19.98%,696lux,238
11/27/17,1:11:42PM,24.126C,19.98%,696lux,239
11/27/17,1:11:49PM,24.126C,19.98%,696lux,240
11/27/17,1:11:55PM,24.126C,19.98%,696lux,241
11/27/17,1:12:02PM,24.126C,19.98%,696lux,242
11/27/17,1:12:09PM,24.126C,19.98%,696lux,243
11/27/17,1:12:15PM,24.126C,19.98%,696lux,244
11/27/17,1:12:22PM,24.126C,19.98%,696lux,245
11/27/17,1:12:29PM,24.126C,19.98%,696lux,246
11/27/17,1:12:35PM,24.126C,19.98%,696lux,247
11/27/17,1:12:42PM,24.126C,19.98%,696lux,248
11/27/17,1:12:49PM,24.126C,19.98%,696lux,249
11/27/17,1:12:55PM,24.126C,19.98%,696lux,250
11/27/17,1:13:02PM,24.126C,19.98%,696lux,251
11/27/17,1:13:09PM,24.126C,19.98%,696lux,252
11/27/17,1:13:15PM,24.126C,19.98%,696lux,253
11/27/17,1:13:22PM,24.126C,19.98%,696lux,254
11/27/17,1:13:29PM,24.126C,19.98%,696lux,255
11/27/17,1:13:35PM,24.126C,19.98%,696lux,256
11/27/17,1:13:42PM,24.126C,19.98%,695lux,257
11/27/17,1:13:49PM,24.126C,19.98%,696lux,258
11/27/17,1:13:55PM,24.126C,19.98%,696lux,259
11/27/17,1:14:02PM,24.126C,19.98%,696lux,260
11/27/17,1:14:09PM,24.126C,19.98%,696lux,261
11/27/17,1:14:15PM,24.126C,19.98%,696lux,262
11/27/17,1:14:22PM,24.126C,19.98%,697lux,263
11/27/17,1:14:29PM,24.126C,19.98%,697lux,264
11/27/17,1:14:35PM,24.126C,19.98%,697lux,265
11/27/17,1:14:42PM,24.126C,19.98%,697lux,266
11/27/17,1:14:49PM,24.126C,19.98%,697lux,267
11/27/17,1:14:55PM,24.126C,19.98%,697lux,268
11/27/17,1:15:02PM,24.126C,19.98%,697lux,269
11/27/17,1:15:09PM,24.126C,19.98%,697lux,270
11/27/17,1:15:15PM,24.126C,19.98%,697lux,27111/27/17,1:28:01PM,24.126C,19.489%,694lux
11/27/17,1:28:07PM,24.126C,19.489%,695lux
11/27/17,1:28:14PM,24.126C,19.489%,695lux
11/27/17,1:28:21PM,24.126C,19.489%,695lux
11/27/17,1:28:27PM,24.126C,19.489%,695lux
11/27/17,1:28:34PM,24.126C,19.489%,695lux
11/27/17,1:28:41PM,24.126C,19.489%,696lux
11/27/17,1:28:47PM,24.126C,19.489%,696lux
11/27/17,1:28:54PM,24.126C,19.489%,695lux
11/27/17,1:29:01PM,24.126C,19.489%,696lux
11/27/17,1:29:07PM,24.126C,19.489%,695lux
11/27/17,1:29:14PM,24.126C,19.489%,695lux
11/27/17,1:29:21PM,24.126C,19.489%,695lux
11/27/17,1:29:27PM,24.126C,19.489%,696lux
11/27/17,1:29:34PM,24.126C,19.489%,695lux
11/27/17,1:29:41PM,24.126C,19.489%,695lux
11/27/17,1:29:47PM,24.126C,19.489%,695lux
11/27/17,1:29:54PM,24.126C,19.489%,695lux
11/27/17,1:30:01PM,24.126C,19.489%,695lux
11/27/17,1:30:07PM,24.126C,19.489%,695lux
11/27/17,1:30:14PM,24.126C,19.489%,695lux
11/27/17,1:30:21PM,24.126C,19.489%,695lux
11/27/17,1:30:27PM,24.126C,19.489%,695lux
11/27/17,1:30:34PM,24.126C,19.489%,695lux
11/27/17,1:30:41PM,24.126C,19.489%,695lux
11/27/17,1:30:47PM,24.126C,19.489%,695lux
11/27/17,1:30:54PM,24.126C,19.489%,695lux
11/27/17,1:31:01PM,24.126C,19.489%,695lux
11/27/17,1:31:07PM,24.126C,19.489%,695lux
11/27/17,1:31:14PM,24.126C,19.489%,695lux
11/27/17,1:31:21PM,24.126C,19.489%,695lux
11/27/17,1:31:27PM,24.126C,19.489%,695lux
11/27/17,1:31:34PM,24.126C,19.489%,695lux
11/27/17,1:31:41PM,24.126C,19.489%,695lux
11/27/17,1:31:47PM,24.126C,19.489%,695lux
11/27/17,1:31:54PM,24.126C,19.489%,695lux
11/27/17,1:32:00PM,24.126C,19.489%,695lux
11/27/17,1:32:07PM,24.126C,19.489%,695lux
11/27/17,1:32:14PM,24.126C,19.489%,695lux
11/27/17,1:32:20PM,24.126C,19.489%,695lux
11/27/17,1:32:27PM,24.126C,19.489%,695lux
11/27/17,1:32:34PM,24.126C,19.489%,695lux
11/27/17,1:32:40PM,24.126C,19.489%,695lux
11/27/17,1:32:47PM,24.126C,19.489%,697lux
11/27/17,1:32:54PM,24.126C,19.489%,696lux
11/27/17,1:33:00PM,24.126C,19.489%,696lux
11/27/17,1:33:07PM,24.126C,19.489%,697lux
11/27/17,1:33:14PM,24.126C,19.489%,697lux
11/27/17,1:33:20PM,24.126C,19.489%,697lux
11/27/17,1:33:27PM,24.126C,19.489%,697lux
11/27/17,1:33:34PM,24.126C,19.489%,697lux
11/27/17,1:33:40PM,24.126C,19.489%,698lux
11/27/17,1:33:47PM,24.126C,19.489%,698lux
11/27/17,1:33:54PM,24.126C,19.489%,698lux
11/27/17,1:34:00PM,24.126C,19.489%,698lux
11/27/17,1:34:07PM,24.126C,19.489%,698lux
11/27/17,1:34:14PM,24.126C,19.489%,698lux
11/27/17,1:34:20PM,24.126C,19.489%,698lux
11/27/17,1:34:27PM,24.126C,19.489%,698lux
11/27/17,1:34:34PM,24.126C,19.489%,698lux
11/27/17,1:34:40PM,24.126C,19.489%,698lux
11/27/17,1:34:47PM,24.126C,19.489%,698lux
11/27/17,1:34:54PM,24.126C,19.489%,698lux
11/27/17,1:35:00PM,24.126C,19.489%,698lux
11/27/17,1:35:07PM,24.126C,19.489%,698lux
11/27/17,1:35:14PM,24.126C,19.489%,698lux
11/27/17,1:35:20PM,24.126C,19.489%,698lux
11/27/17,1:35:27PM,24.126C,19.489%,698lux
11/27/17,1:35:33PM,24.126C,19.489%,698lux
11/27/17,1:35:40PM,24.126C,19.489%,698lux
11/27/17,1:35:47PM,24.126C,19.489%,698lux
11/27/17,1:35:53PM,24.126C,19.489%,698lux
11/27/17,1:36:00PM,24.126C,19.489%,698lux
11/27/17,1:36:07PM,24.126C,19.489%,698lux
11/27/17,1:36:13PM,24.126C,19.489%,698lux
11/27/17,1:36:20PM,24.126C,19.489%,698lux
11/27/17,1:36:27PM,24.126C,19.489%,698lux
11/27/17,1:36:33PM,24.126C,19.489%,698lux
11/27/17,1:36:40PM,24.126C,19.489%,698lux
11/27/17,1:36:47PM,24.126C,19.489%,698lux
11/27/17,1:36:53PM,24.126C,19.489%,698lux
11/27/17,1:37:00PM,24.126C,19.489%,699lux
11/27/17,1:37:07PM,24.126C,19.489%,699lux
11/27/17,1:37:13PM,24.126C,19.489%,698lux
11/27/17,1:37:20PM,24.126C,19.489%,698lux
11/27/17,1:37:27PM,24.126C,19.489%,698lux
11/27/17,1:37:33PM,24.126C,19.489%,698lux
11/27/17,1:37:40PM,24.126C,19.489%,698lux
11/27/17,1:37:47PM,24.126C,19.489%,698lux
11/27/17,1:37:53PM,24.126C,19.489%,698lux
11/27/17,1:38:00PM,24.126C,19.489%,698lux
11/27/17,1:38:07PM,24.126C,19.489%,698lux
11/27/17,1:38:13PM,24.126C,19.489%,698lux
11/27/17,1:38:20PM,24.126C,19.489%,698lux
11/27/17,1:38:27PM,24.126C,19.489%,698lux
11/27/17,1:38:33PM,24.126C,19.489%,698lux
11/27/17,1:38:40PM,24.126C,19.489%,698lux
11/27/17,1:38:47PM,24.126C,19.489%,698lux
11/27/17,1:38:53PM,24.126C,19.489%,698lux
11/27/17,1:39:00PM,24.126C,19.489%,698lux
11/27/17,1:39:07PM,24.126C,19.489%,698lux
11/27/17,1:39:13PM,24.126C,19.489%,698lux
11/27/17,1:39:20PM,24.126C,19.489%,698lux
11/27/17,1:39:27PM,24.126C,19.489%,698lux
11/27/17,1:39:33PM,24.126C,19.489%,698lux
11/27/17,1:39:40PM,24.126C,19.489%,698lux
11/27/17,1:39:47PM,24.126C,19.489%,698lux
11/27/17,1:39:53PM,24.126C,19.489%,699lux
11/27/17,1:40:00PM,24.126C,19.489%,699lux
11/27/17,1:40:07PM,24.126C,19.489%,699lux
11/27/17,1:40:13PM,24.126C,19.489%,699lux
11/27/17,1:40:20PM,24.126C,19.489%,699lux
11/27/17,1:40:26PM,24.126C,19.489%,699lux
11/27/17,1:40:33PM,24.126C,19.489%,699lux
11/27/17,1:40:40PM,24.126C,19.489%,699lux
11/27/17,1:40:46PM,24.126C,19.489%,699lux
11/27/17,1:40:53PM,24.126C,19.489%,699lux
11/27/17,1:41:00PM,24.126C,19.489%,699lux
11/27/17,1:41:06PM,24.126C,19.489%,699lux
11/27/17,1:41:13PM,24.126C,19.489%,699lux
11/27/17,1:41:20PM,24.126C,19.489%,699lux
11/27/17,1:41:26PM,24.126C,19.489%,699lux
11/27/17,1:41:33PM,24.126C,19.489%,699lux
11/27/17,1:41:40PM,24.126C,19.489%,699lux
11/27/17,1:41:46PM,24.126C,19.489%,699lux
11/27/17,1:41:53PM,24.126C,19.489%,699lux
11/27/17,1:42:00PM,24.126C,19.489%,699lux
11/27/17,1:42:06PM,24.126C,19.489%,699lux
11/27/17,1:42:13PM,24.126C,19.489%,699lux
11/27/17,1:42:20PM,24.126C,19.489%,699lux
11/27/17,1:42:26PM,24.126C,19.489%,699lux
11/27/17,1:42:33PM,24.126C,19.489%,699lux
11/27/17,1:42:40PM,24.126C,19.489%,699lux
11/27/17,1:42:46PM,24.126C,19.489%,699lux
11/27/17,1:42:53PM,24.126C,19.489%,699lux
11/27/17,1:43:00PM,24.126C,19.489%,699lux
11/27/17,1:43:06PM,24.126C,19.489%,699lux
11/27/17,1:43:13PM,24.126C,19.489%,699lux
11/27/17,1:43:20PM,24.126C,19.489%,699lux
11/27/17,1:43:26PM,24.126C,19.489%,699lux
11/27/17,1:43:33PM,24.126C,19.489%,699lux
11/27/17,1:43:40PM,24.126C,19.489%,699lux
11/27/17,1:43:46PM,24.126C,19.489%,698lux
11/27/17,1:43:53PM,24.126C,19.489%,699lux
11/27/17,1:44:00PM,24.126C,19.489%,699lux
11/27/17,1:44:06PM,24.126C,19.489%,699lux
11/27/17,1:44:13PM,24.126C,19.489%,699lux
11/27/17,1:44:20PM,24.126C,19.489%,698lux
11/27/17,1:44:26PM,24.126C,19.489%,699lux
11/27/17,1:44:33PM,24.126C,19.489%,699lux
11/27/17,1:44:40PM,24.126C,19.489%,699lux
11/27/17,1:44:46PM,24.126C,19.489%,699lux
11/27/17,1:44:53PM,24.126C,19.489%,699lux
11/27/17,1:44:59PM,24.126C,19.489%,699lux
11/27/17,1:45:06PM,24.126C,19.489%,699lux
11/27/17,1:45:13PM,24.126C,19.489%,699lux
11/27/17,1:45:19PM,24.126C,19.489%,699lux
11/27/17,1:45:26PM,24.126C,19.489%,699lux
11/27/17,1:45:33PM,24.126C,19.489%,699lux
11/27/17,1:45:39PM,24.126C,19.489%,699lux
11/27/17,1:45:46PM,24.126C,19.489%,699lux
11/27/17,1:45:53PM,24.126C,19.489%,699lux
11/27/17,1:45:59PM,24.126C,19.489%,699lux
11/27/17,1:46:06PM,24.126C,19.489%,699lux
11/27/17,1:46:13PM,24.126C,19.489%,699lux
11/27/17,1:46:19PM,24.126C,19.489%,699lux
11/27/17,1:46:26PM,24.126C,19.489%,699lux
11/27/17,1:46:33PM,24.126C,19.489%,699lux
11/27/17,1:46:39PM,24.126C,19.489%,699lux
11/27/17,1:46:46PM,24.126C,19.489%,699lux
11/27/17,1:46:53PM,24.126C,19.489%,699lux
11/27/17,1:46:59PM,24.126C,19.489%,699lux
11/27/17,1:47:06PM,24.126C,19.489%,699lux
11/27/17,1:47:13PM,24.126C,19.489%,699lux
11/27/17,1:47:19PM,24.126C,19.489%,699lux
11/27/17,1:47:26PM,24.126C,19.489%,699lux
11/27/17,1:47:33PM,24.126C,19.489%,699lux
11/27/17,1:47:39PM,24.126C,19.489%,699lux
11/27/17,1:47:46PM,24.126C,19.489%,699lux
11/27/17,1:47:53PM,24.126C,19.489%,699lux
11/27/17,1:47:59PM,24.126C,19.489%,699lux
11/27/17,1:48:06PM,24.126C,19.489%,699lux
11/27/17,1:48:13PM,24.126C,19.489%,699lux
11/27/17,1:48:19PM,24.126C,19.489%,699lux
11/27/17,1:48:26PM,24.126C,19.489%,699lux
11/27/17,1:48:33PM,24.126C,19.489%,699lux
11/27/17,1:48:39PM,24.126C,19.489%,699lux
11/27/17,1:48:46PM,24.126C,19.489%,699lux
11/27/17,1:48:52PM,24.126C,19.489%,699lux
11/27/17,1:48:59PM,24.126C,19.489%,699lux
11/27/17,1:49:06PM,24.126C,19.489%,699lux
11/27/17,1:49:12PM,24.126C,19.489%,700lux
11/27/17,1:49:19PM,24.126C,19.489%,700lux
11/27/17,1:49:26PM,24.126C,19.489%,700lux
11/27/17,1:49:32PM,24.126C,19.489%,699lux
11/27/17,1:49:39PM,24.126C,19.489%,700lux
11/27/17,1:49:46PM,24.126C,19.489%,700lux
11/27/17,1:49:52PM,24.126C,19.489%,699lux
11/27/17,1:49:59PM,24.126C,19.489%,699lux
11/27/17,1:50:06PM,24.126C,19.489%,699lux
11/27/17,1:50:12PM,24.126C,19.489%,700lux
11/27/17,1:50:19PM,24.126C,19.489%,700lux
11/27/17,1:50:26PM,24.126C,19.489%,700lux
11/27/17,1:50:32PM,24.126C,19.489%,700lux
11/27/17,1:50:39PM,24.126C,19.489%,700lux
11/27/17,1:50:46PM,24.126C,19.489%,700lux
11/27/17,1:50:52PM,24.126C,19.489%,700lux
11/27/17,1:50:59PM,24.126C,19.489%,700lux
11/27/17,1:51:06PM,24.126C,19.489%,700lux
